버스정류장ARS번호,역명,승차총승객수,하차총승객수,총이용객수,위도,경도
22302,코트라,1781,737,2518,37.4648670188,127.0442708153
22303,구룡사앞,30,193,223,37.47021,127.048848
22304,구룡사,23,569,592,37.474022,127.048132
22305,구룡사입구,104,374,478,37.472103,127.050237
22306,동원산업앞,89,1475,1564,37.4766473684,127.0453961106
22307,언남고포이성당앞,946,27,973,37.4720326359,127.0458263366
22308,양재119안전센터앞,177,156,333,37.4694948049,127.0412468009
22309,양재119안전센터앞,459,186,645,37.4700464462,127.0418942836
22310,꽃마을,6,22,28,37.4606337119,127.0463678573
22311,꽃마을,21,37,58,37.4604305782,127.0465822876
22312,개나리골입구,3,15,18,37.4574411837,127.0476271592
22313,개나리골입구,6,4,10,37.4572835336,127.0480329114
22314,새원마을,5,41,46,37.4542914263,127.0507075609
22315,새원마을,19,0,19,37.4544761173,127.0507924603
22316,본마을,3,88,91,37.4532630544,127.051184988
22317,본마을,69,13,82,37.4534550903,127.0513419343
22318,청계산.원터골,24,117,141,37.4444526002,127.0577012426
22319,청계산.원터골,133,26,159,37.4448950615,127.0576688071
22320,관현사입구,1,25,26,37.4373210738,127.0632387636
22321,관현사입구,20,1,21,37.4371542291,127.0637037462
22322,새쟁이마을,1,49,50,37.4345128931,127.0661788352
22323,새쟁이마을,43,1,44,37.4347964213,127.0660515509
22324,옛골,96,2,98,37.4309469125,127.0704380789
22325,염곡마을.서초50플러스센터,4,25,29,37.4615900526,127.0488127592
22326,염곡마을.서초50플러스센터,41,11,52,37.46200197,127.0491561488
22327,탑성마을,0,18,18,37.4583767151,127.0566180036
22328,탑성마을,0,1,1,37.459472271,127.0548668871
22330,안골마을,196,0,196,37.4562835966,127.0623888747
22331,서울특별시어린이병원.강동송파과학화예비군훈련장,47,18,65,37.456646235,127.0702106955
22332,서울특별시어린이병원.강동송파과학화예비군훈련장,18,53,71,37.4575866482,127.0718263325
22333,헌인릉.강남서초과학화예비군훈련장,59,142,201,37.459744,127.079544
22334,헌인릉.강남서초과학화예비군훈련장,169,122,291,37.4611155017,127.0826829531
22335,헌인농장,76,56,132,37.4614213099,127.0847576347
22336,헌인마을.서울농업기술센터,57,99,156,37.4636402535,127.0914525016
22337,헌인마을.서울농업기술센터,71,89,160,37.4633434186,127.0895910466
22338,서초소방서,68,265,333,37.4983505745,126.992551994
22339,강남역8번출구,1133,643,1776,37.4975009943,127.0268505284
22340,방배동래미안타워.동덕여중고,303,344,647,37.4747183321,126.9905512938
22341,옛골,2,152,154,37.4305199435,127.0708456635
22343,헌인가구단지,5,3,8,37.459688,127.086699
22345,교대역5번출구,971,791,1762,37.4937995917,127.0147370359
22347,서초힐스아파트,348,365,713,37.4577874974,127.016833601
22348,강남역7번출구,155,628,783,37.4969583114,127.0277969551
22363,사당역1번출구,482,20,502,37.4761745327,126.9827009681
22364,남부시장,103,1,104,37.4950765232,126.985816874
22365,강남의림한방병원,273,66,339,37.4908097066,126.9834174392
22367,염곡동구룡사,183,24,207,37.468475,127.047211
22368,국제전자센터,1330,861,2191,37.485159,127.017723
22369,염곡동구룡사,20,2,22,37.4683281101,127.0471332159
22372,형촌마을입구,135,109,244,37.4636885353,127.0214455478
22376,국제전자센터,493,1147,1640,37.4854351267,127.0177580083
22378,도로교통공단서울지부.코트라,175,1223,1398,37.4662408667,127.0443893195
22379,서초역3번출구,1266,498,1764,37.4911256302,127.0077359676
22380,서초구민체육센터,114,127,241,37.4983811835,126.9903056015
22381,반포대교남단.한강시민공원입구,447,970,1417,37.5078106042,126.9994684234
22382,반포대교남단.한강시민공원입구,714,341,1055,37.5069439929,127.0003902363
22383,헌인마을,1,1,2,37.4615398772,127.0901408997
22384,하이브랜드,594,50,644,37.4620911714,127.0367880249
22385,이수역5번출구,855,257,1112,37.485489363,126.9842072627
22386,방배초등학교,193,119,312,37.4856847977,126.9863829259
22387,방배고개,218,270,488,37.4864946348,126.9901827615
22389,내방역3번출구,793,207,1000,37.4867762516,126.9939998932
22390,방일초교,108,270,378,37.4859520772,126.9949486673
22391,내방역,578,925,1503,37.487533232,126.9927493333
22392,방배고개.방배초등학교,206,464,670,37.4863886439,126.9888061591
22393,이수역,182,674,856,37.4858655917,126.9846453233
22394,방배역,320,175,495,37.481444879,126.9984199634
22395,방배역,242,316,558,37.482323341,126.9972384369
22396,동작대교전망카페,41,66,107,37.5057628053,126.9802792405
22397,동작대교전망카페,44,55,99,37.5058583711,126.9808128467
22400,삼성래미안아파트,67,95,162,37.4949659925,127.0184931133
22401,청계산입구역,204,337,541,37.4484508233,127.0544463432
22402,청계산입구역,159,101,260,37.4494760752,127.053684245
22403,서초포레스타7단지,218,56,274,37.4475718103,127.0555729873
22404,반포한강공원.세빛섬,366,451,817,37.5126669883,126.9972655964
22405,반포한강공원.세빛섬,526,407,933,37.5122480317,126.9977548042
22408,신논현역.유화빌딩,33,0,33,37.5015319154,127.0255490162
22415,내방역1번출구,466,233,699,37.4879838668,126.9953442808
22416,매헌시민의숲,4,21,25,37.4730822004,127.0389144339
22417,동덕여중고,183,266,449,37.4741688,126.9924723
22418,유경약국,164,5,169,37.4936654408,126.9862027844
22419,남부터미널,108,269,377,37.4846839172,127.0155437556
22420,동부센트레빌2,235,160,395,37.4980323894,126.9880579276
22421,헌인마을.서울농업기술센터,16,2,18,37.4633816966,127.0896108732
22422,잔디마을,342,17,359,37.4635271111,127.0352320779
22423,방일초등학교,107,100,207,37.4852218926,126.9950041608
22424,네이처힐5단지,890,952,1842,37.4633118929,127.0238954595
22426,대법원앞,655,93,748,37.4916688995,127.0065302002
22427,말죽거리공원사거리,321,1087,1408,37.4795630391,127.0386622548
22429,방배래미안타워,226,92,318,37.4746336482,126.9908068274
22431,이수중앙시장,254,291,545,37.4921140295,126.9889556704
22432,국제전자센터,182,34,216,37.485082815,127.0176222301
22433,방배신삼호아파트,182,122,304,37.4979488983,126.9916917922
22434,헌인릉.꽃시장,0,2,2,37.461503,127.08362
22435,더케이호텔후문,104,7,111,37.4653349981,127.0343341849
22436,방배1동주민센터.방배아크로타워,228,231,459,37.4834901203,126.9962575574
22437,삼성레포츠,64,185,249,37.4922064267,127.0208164268
22439,원불교,342,367,709,37.4833310663,127.0424409464
22440,양재역7번출구.프라자약국,715,3247,3962,37.48382,127.035091
22442,서울교통공사사당별관,54,30,84,37.476277741,126.9863880175
22443,방배초등학교,42,22,64,37.4857351563,126.9863639853
22445,함지박사거리,125,139,264,37.4930288433,126.9912671152
22446,서일초등학교,76,83,159,37.4861131293,127.0209866183
22447,이수화학,148,102,250,37.4980301028,126.9933543313
22448,예비군훈련장,53,43,96,37.455543466,127.0807710572
22449,더케이호텔정문,12,4,16,37.468301508,127.0341150869
22450,방배역1번출구,2097,898,2995,37.4814094121,126.9984655932
22451,대림약국,44,222,266,37.4904459771,127.0208116389
22452,반포래미안아이파크아파트,73,399,472,37.5009627535,127.0121585657
22455,방배고개,8,43,51,37.4862118385,126.9894179086
22456,함지박사거리,146,38,184,37.4922655561,126.9905852724
22457,서래초교,44,58,102,37.4952967316,126.9889993086
22458,방배성당앞,42,100,142,37.4936363379,126.9936238794
22459,현대아파트.한국상담대학원대학교,37,46,83,37.4868903084,127.0235051656
22460,한국회관.ROTC중앙회,206,105,311,37.4987042254,126.9954070281
22461,신흥마을입구,8,9,17,37.4586102133,127.0816843202
22462,예술공원,4,4,8,37.4699888265,127.0325353274
22464,사당역13번출구,36,26,62,37.4771120126,126.9826432124
22466,서초구립반포도서관.반포리체,139,142,281,37.5026207465,127.0124970198
22468,서초문화예술정보학교후문,131,59,190,37.4867142254,127.0291942381
22471,장자터빌딩,12,33,45,37.485106263,126.9903543589
22473,동부센트레빌1,10,21,31,37.4976529669,126.9874958912
22474,필리핀대사관,107,140,247,37.4939491206,126.9958664743
22475,서초그랑자이아파트,59,51,110,37.4877448571,127.0263472092
22476,신반포역4번.래미안퍼스티지,382,332,714,37.5026950589,126.9954197057
22478,kt연구소,20,24,44,37.4717085715,127.0309238538
22479,상문고등학교,317,442,759,37.4821455353,127.0046089193
22486,백산빌딩,25,68,93,37.4791373946,126.9910358078
22487,방배브라운가아파트,38,61,99,37.4841087897,126.9909865905
22488,방배열린문화센터.가야치과병원,154,108,262,37.4893578225,126.9923780416
22489,방배중학교,68,250,318,37.495387339,126.9981113214
22491,반포래미안,130,29,159,37.5045840073,127.0003970105
22493,우성아파트,839,283,1122,37.4746627796,127.0328539307
22494,삼환아파트,187,439,626,37.4800296953,127.0056275624
22496,반포래미안아이파크아파트후문,41,37,78,37.5020978707,127.0145622236
22497,반포고교,29,17,46,37.5017030173,127.0158854643
22499,서초문화예술정보학교,90,49,139,37.488062923,127.0321660498
22500,교총회관,133,101,234,37.4668240829,127.0277462709
22501,대우효령아파트,92,105,197,37.4799386393,126.9935074494
22502,동문빌라,22,50,72,37.4829808269,126.9918254753
22503,효성빌라,152,145,297,37.4966719096,126.9983320021
22504,서초포레스타3단지정문,5,152,157,37.4554282126,127.0593384984
22505,호남고속터미널,176,412,588,37.5054364064,127.0032236261
22506,서초포레스타3단지정문,172,3,175,37.455326281,127.0595497917
22507,현대빌라,449,273,722,37.4762932882,127.0360835343
22508,방배빌딩.방배아트힐아파트정문,384,598,982,37.4782806055,127.0064743162
22510,반포고교,52,18,70,37.5012857723,127.0161409896
22512,언남초등학교,6,130,136,37.4543079703,127.061421935
22513,서초2동주민센터,340,130,470,37.4917135401,127.0253409803
22515,삽준네마을,231,180,411,37.4692693783,127.0268099021
22516,방배역.백석대,111,233,344,37.4809786482,126.9967265422
22517,이수중학교,42,51,93,37.4818561289,126.9924466481
22518,서래마을.서래글로벌빌리지센터,122,194,316,37.4978969161,126.9984381123
22519,언남초등학교,134,2,136,37.4545735009,127.0616322756
22520,경부고속터미널,147,12,159,37.5065337938,127.0068477606
22521,서초더샵포레,9,104,113,37.4544989777,127.0643010736
22525,반포센트럴푸르지오써밋아파트,10,30,40,37.5009216068,127.0169971
22526,서초더샵포레,189,8,197,37.4547100295,127.0636983185
22528,양재시민의숲매헌역입구,1,41,42,37.4691694309,127.0375190241
22530,대우효령아파트,25,72,97,37.4801576456,126.9942333499
22531,서래마을입구,114,75,189,37.4991809877,126.9984335615
22532,강남역9번출구,478,793,1271,37.4977272396,127.0265475067
22533,반포자이아파트,164,51,215,37.5062258928,127.0094604316
22535,임광아파트후문,107,212,319,37.4758189221,127.0030267509
22536,방현초교,1,23,24,37.4758333144,126.9887116384
22537,세탁소,36,68,104,37.4825486576,126.9874848398
22538,현대4차아파트,69,49,118,37.5005700292,127.0179934519
22539,반포자이아파트,7,91,98,37.5056333558,127.0101482277
22540,서초1동주민센터,43,44,87,37.4895945167,127.01846691
22541,매헌시민의숲,15,6,21,37.4729579873,127.0383858588
22543,서래마을입구,293,111,404,37.4999036726,126.9984708699
22544,팔래스호텔,236,81,317,37.5005416631,127.0000689924
22546,반포미도아파트앞,497,253,750,37.5018431861,127.0116067597
22547,여의3교,21,3,24,37.4525340361,127.0557998691
22548,임광아파트정문,346,104,450,37.4765668747,127.0010130728
22549,대성유니드아파트,4,0,4,37.4834866466,126.9869170389
22550,서초래미안아파트정문,111,46,157,37.500285166,127.0187319391
22551,뉴코아백화점,86,161,247,37.5093091088,127.0080753177
22552,서울교대정문,75,123,198,37.4889577449,127.0163712913
22553,일동제약,188,362,550,37.4773511613,127.0376175038
22554,롯데캐슬클래식.사랑의교회,0,33,33,37.4997374512,127.02295725889999
22555,반포래미안아이파크아파트,267,159,426,37.5003518259,127.0120274955
22556,언남중고교,716,162,878,37.4718794592,127.0457968477
22557,방배3동주민센터,162,103,265,37.4784490339,126.9998162822
22558,우리수퍼,3,2,5,37.4846706169,126.986197654
22559,서초래미안아파트남문,45,33,78,37.4974383029,127.0204175134
22560,경원중학교,0,12,12,37.5118733237,127.00955354
22561,청호나이스,210,112,322,37.4879588324,127.0130611243
22562,구름다리,59,107,166,37.4799007004,126.99213624
22563,서울지방조달청.서울성모병원,513,164,677,37.4995235403,127.0039609388
22565,아크로비스타.미도아파트,85,73,158,37.4980458485,127.0124973884
22566,방배역,40,262,302,37.4809786782,126.9980947232
22567,잠원역,33,34,67,37.5128516004,127.0115251789
22570,주택단지,46,61,107,37.4786803776,126.9891702182
22571,국립중앙도서관,188,211,399,37.4979220747,127.0044198835
22572,반포1동성당,117,32,149,37.5041168276,127.0207027838
22573,여의3교,5,15,20,37.4522824107,127.0558843017
22574,방배역.서초프라자약국,879,173,1052,37.4822348038,126.9973009069
22575,동덕여고,82,44,126,37.474535574,126.9929346869
22576,이수역4번출구,33,853,886,37.4855775952,126.9828785969
22577,신사역,166,22,188,37.515341378,127.019585476
22578,유원아파트,21,49,70,37.4955095778,127.0178666711
22579,서초역2번출구,145,249,394,37.4912987658,127.0081468857
22581,국립국악원,89,91,180,37.478170527,127.0087096724
22582,종로교회,31,75,106,37.4781116779,126.9881108486
22583,서초푸르지오써밋,161,2,163,37.5019661186,127.0216821231
22584,원불교,89,65,154,37.4809910796,127.0419262722
22585,일동제약,115,452,567,37.4771882391,127.037054348
22586,방일초등학교,87,261,348,37.4858436536,126.9949735878
22587,논현역,770,97,867,37.5102896713,127.0214930177
22591,청계산입구역,37,131,168,37.448957246,127.0553027816
22592,예술의전당,236,165,401,37.480583233,127.0135449202
22593,서울교통공사,100,153,253,37.4774465285,126.9868536435
22594,경원중학교,35,39,74,37.5114970568,127.0068991175
22595,대법원,255,376,631,37.4916070459,127.0064912987
22596,롯데캐슬클래식,16,10,26,37.500431,127.022435
22598,청계산입구역,44,64,108,37.4491308269,127.0550119009
22599,내방역,239,406,645,37.4868492575,126.9943312166
22601,KT삼거리,6,23,29,37.472187,127.03021
22602,KT연구개발센터정문,53,57,110,37.4704352425,127.0300162908
22604,형촌마을입구,553,492,1045,37.4623284779,127.0221930408
22605,서초호반써밋,264,201,465,37.4576416633,127.0146667957
22607,호반써밋서초파크.파크뷰,297,139,436,37.4600431105,127.0256209436
22608,서리풀문화광장,68,752,820,37.4910022065,127.0054983231
22609,서초포레스타5단지정문,2,6,8,37.4517646373,127.0584580212
22613,옛골,5,34,39,37.4563449238,127.0151305788
22614,서초포레스타3단지후문,1,15,16,37.453804,127.059588
22615,서초힐스아파트,1,18,19,37.4564627414,127.0195785878
22616,LH3.4단지,2,124,126,37.4579545688,127.0229572647
22631,교보사거리,65,147,212,37.50605355,127.023552815
