버스정류장ARS번호,역명,승차총승객수,하차총승객수,총이용객수,위도,경도
16436,방화2동청성아파트,29,137,166,37.5665639113,126.8118933674
16450,핑크힐병원,364,306,670,37.5493147499,126.8755585298
16451,롯데몰.김포공항역,759,1725,2484,37.5623798325,126.8030234261
16453,송정중학교정문,196,62,258,37.5543372118,126.8162290783
16462,염창동주민센터,150,69,219,37.5536800855,126.871126909
16463,세븐일레븐강서메인점,60,2,62,37.5351492517,126.8561330678
16464,강원슈퍼,50,6,56,37.5356611094,126.856929141
16465,화곡보람3차아파트,55,6,61,37.5364948584,126.858238059
16466,에이엔케슬,38,22,60,37.5371360581,126.859168675
16467,한광고,25,38,63,37.5377930358,126.8584805675
16468,서울신정고등학교,67,74,141,37.5372836881,126.8575411898
16469,명지해드는터아파트,17,18,35,37.5366359765,126.8564710571
16470,동우아트빌,50,13,63,37.5364692205,126.8559329287
16471,미주아파트,28,30,58,37.5374138804,126.8549371793
16472,방송인아파트,11,43,54,37.5370334682,126.85410904
16473,곰달래약국,47,41,88,37.5315199743,126.858040957
16474,중앙하이츠빌라,5,15,20,37.5307641322,126.8581894818
16475,곰달래아파트,3,17,20,37.5296584451,126.8565795811
16476,삼성아파트,8,15,23,37.5292192105,126.8541282205
16477,은창아파트,24,20,44,37.5289352735,126.8518828439
16478,화곡전화국,69,24,93,37.5294764061,126.8479082078
16479,까치산역4번출구,753,870,1623,37.5326432888,126.8460661003
16480,까치산시장,3,175,178,37.533742673,126.8462779542
16481,화곡탑건진선미아파트,28,14,42,37.5361805507,126.8467094083
16482,GS화곡개나리점,74,9,83,37.536642,126.848008
16483,빨래터세탁소,129,13,142,37.5371687836,126.8491623939
16484,공작세탁소,2,21,23,37.536591509,126.8545741382
16485,주영렉스빌,4,21,25,37.5360470216,126.8551479825
16486,세븐일레븐강서메인점,2,46,48,37.5348425483,126.855997887
16487,국민약국,15,88,103,37.5317540263,126.8578470281
16488,주영렉스빌,47,3,50,37.5358982526,126.855045849
16489,약수터,252,85,337,37.5387776474,126.85163932
16490,신광명마을,2,94,96,37.5471082621,126.8240687003
16491,수명중고등학교,1,159,160,37.549302466,126.8240952322
16492,마곡.수명산파크4단지,2,108,110,37.550615042,126.8244871379
16494,한마음아파트,92,168,260,37.5551078122,126.8680232498
16495,우성아파트앞,136,99,235,37.5555155833,126.8708997
16496,우성아파트,108,120,228,37.5555615934,126.8709494221
16497,봉제산정상,30,13,43,37.53667,126.851795
16498,생태공원,15,5,20,37.5834338969,126.8185407653
16499,NC백화점앞,585,3,588,37.5594762964,126.8402472565
16500,염창역1번출구.강서평생학습관,1121,12,1133,37.5472979883,126.8737556441
16501,명지해드는터아파트,113,52,165,37.5367635901,126.8563584043
16502,하이웨이주유소,679,154,833,37.5544691407,126.8542799286
16503,서광아파트,84,3,87,37.5788332307,126.8194426148
16504,마곡엠밸리7단지앞,5,7,12,37.5654207293,126.8244646004
16505,대림아파트,8,19,27,37.5483303142,126.8751414211
16506,하나마트,97,44,141,37.5524923381,126.8531015943
16507,정곡초교,26,14,40,37.5760007418,126.8186173155
16508,등명중학교,67,9,76,37.5590951148,126.8429614647
16509,동아3차아파트,60,97,157,37.5494621232,126.8760290974
16510,미주아파트,110,88,198,37.5375050938,126.8551022133
16511,백연공원,72,104,176,37.5506285112,126.8520877836
16512,방화4단지,1,70,71,37.5767450272,126.8134033207
16513,등촌3동성당사거리,142,49,191,37.5588259101,126.8458653593
16514,기업은행,74,121,195,37.5502377469,126.8732764729
16515,방송인아파트,127,65,192,37.5371967258,126.8540561396
16516,강서대학교,227,188,415,37.5494785312,126.851224259
16517,방화3동주민센터,5,4,9,37.578176,126.813948
16518,등촌6단지,186,92,278,37.5595698622,126.8476782843
16519,관음삼성.보람더하임아파트,62,139,201,37.5524224634,126.8703832733
16520,공작세탁소,56,10,66,37.536466022,126.8543808707
16521,골목시장,120,123,243,37.5486194397,126.850235687
16523,등촌9단지,101,48,149,37.5614067814,126.8487623402
16524,염창중학교,142,182,324,37.5533520946,126.8709339914
16525,세븐일레븐강서메인점,101,14,115,37.5350565116,126.8558560931
16526,SK브로드밴드강서방송,269,146,415,37.5478099476,126.849284385
16527,정곡초교,2,38,40,37.5758468665,126.8195723539
16528,강서세무서.공항초교,7,27,34,37.5620054578,126.8206089735
16529,남부시장,82,97,179,37.5325197799,126.857698479
16530,수정빌딩,316,120,436,37.5458083822,126.8475437164
16532,다솔마을,6,0,6,37.555154,126.816664
16533,화곡유치원,148,100,248,37.5444216025,126.8461326678
16534,마곡엠밸리14단지,5,24,29,37.5580357905,126.8256703019
16535,등촌7단지아파트,135,173,308,37.5612633649,126.8530358421
16536,삼천리아파트,59,56,115,37.5561740306,126.8698493274
16537,화곡중앙하이츠빌라,19,3,22,37.5307477357,126.8580424207
16538,본동시장,215,412,627,37.5428311336,126.8442200427
16539,마곡엠밸리14단지,3,5,8,37.5583235271,126.8247274121
16540,한서고등학교.보람아파트,10,6,16,37.5748665364,126.8114926908
16541,한마음아파트,115,122,237,37.5550445028,126.8678151019
16542,곰달래아파트,32,15,47,37.5297942783,126.8572148649
16543,본동사무소,28,280,308,37.5427020909,126.8477354184
16544,볏골어린이공원,138,954,1092,37.5409676275,126.841975539
16545,방신전통시장앞,7,4,11,37.5733423192,126.8125870322
16546,마곡엠밸리11.12단지상가,2,12,14,37.5586626221,126.8210370123
16547,삼성아파트,23,15,38,37.5294337746,126.8542115306
16548,거성빌라,17,291,308,37.5421787361,126.8490739183
16549,마곡13단지힐스테이트상가,0,21,21,37.5583639272,126.8201379646
16550,겸재정선미술관입구,0,87,87,37.572225,126.837411
16551,한국건강관리협회,222,343,565,37.5538251223,126.8509971757
16552,증미역2번출구,69,142,211,37.557180458,126.8626080867
16553,은창아파트,37,31,68,37.5291208041,126.8518066697
16554,강서구립봉제산어르신복지센터,24,310,334,37.5417729905,126.8502912541
16555,본동시장.새마을금고본점,483,59,542,37.5428192627,126.8427421191
16556,금호APT,0,187,187,37.5743399784,126.8371204609
16557,강서구청입구,342,126,468,37.5532043177,126.8496141991
16558,등촌강변샤르망오피스텔,63,187,250,37.558624739,126.8571485471
16559,마곡13단지힐스테이트후문,2,50,52,37.5567373931,126.8179906008
16560,대영마트,13,329,342,37.5405745983,126.851055235
16561,우체국,62,53,115,37.5441939263,126.8459320265
16562,벽산아파트,0,250,250,37.5755640607,126.8367589013
16563,우장산꿈에그린아파트,113,135,248,37.5532921022,126.8477997172
16564,등촌현대아파트,58,80,138,37.5566172929,126.8550855865
16565,까치산역1번출구,1801,707,2508,37.5326055625,126.8463346005
16566,정은파크빌,8,422,430,37.540005562,126.8514173531
16567,화곡초교,81,96,177,37.543584805,126.8465565086
16568,벽산아파트,298,1,299,37.5757388784,126.8366805582
16569,롯데3차APT,82,77,159,37.5528724125,126.8465770816
16570,하이웨이주유소,91,121,212,37.5555906416,126.8540853499
16571,까치산시장,12,5,17,37.5335405699,126.8460803531
16572,약수터,71,155,226,37.5387720758,126.8515080655
16573,금호APT,112,1,113,37.574293801,126.8369597981
16574,강서구민회관,57,88,145,37.5530658323,126.8442711774
16576,선교교회,10,36,46,37.5343420215,126.8477612943
16577,겸재정선미술관입구,72,4,76,37.5718308684,126.8374304603
16578,발산어린이집,226,203,429,37.554367135,126.8416539309
16579,화곡탑건진선미아파트,9,77,86,37.5359934136,126.8468187447
16580,삼거리,143,24,167,37.5373877789,126.850132431
16581,롯데1차,1,57,58,37.554512744,126.8409792491
16583,GS화곡개나리점,12,156,168,37.5365674526,126.848043724
16586,내발산복합복지센터,134,119,253,37.5545324812,126.8399795935
16588,빨래터세탁소,6,206,212,37.5369625024,126.8492383261
16589,안골공원,10,21,31,37.5359315073,126.8512590982
16591,우장산월드메르디앙아파트,142,159,301,37.5547901531,126.8378891311
16592,방화동동부센트레빌아파트,9,0,9,37.5733691977,126.8138107751
16593,삼거리,11,187,198,37.5373368223,126.8502333606
16594,강남슈퍼,3,26,29,37.5351941142,126.8510240698
16595,프라임마트,16,11,27,37.5728737933,126.8182381117
16597,태창아파트,45,91,136,37.5375766335,126.8508560508
16598,신정초교,11,31,42,37.5325973854,126.8512080132
16599,정은파크빌,228,10,238,37.5400282017,126.851506706
16601,마곡한솔솔파크,12,5,17,37.5700446393,126.8226596037
16603,길훈아파트,2,2,4,37.5686840065,126.8225722751
16604,마곡중학교,3,1,4,37.5689619652,126.8205580115
16606,마곡나루역,562,135,697,37.5672228992,126.8277919292
16608,롯데R&D센터,49,57,106,37.5713190587,126.8284268111
16609,마곡나루역,87,247,334,37.5671626962,126.8280656444
16613,LG사이언스파크,84,116,200,37.5627653003,126.8339839711
16615,마곡엠밸리1단지,7,7,14,37.5678091263,126.8191530122
16616,마곡나루역,10,18,28,37.5666863778,126.8258170834
16617,마곡나루역5번출구.서울식물원,22,23,45,37.5653148,126.8274784835
16619,서울식물원.숲문화학교,35,21,56,37.5663159615,126.8345109127
16621,마곡역2번출구,18,23,41,37.559962965,126.8259968474
16622,강서세무서.공항초교,2,16,18,37.5619017064,126.8209337487
16623,강서세무서,0,1,1,37.5623562752,126.8213948607
16624,마곡엠밸리7단지입구,6,4,10,37.565172,126.824676
16625,마곡엠밸리7단지,22,1,23,37.5671695854,126.8235747774
16627,마곡엠밸리3단지입구,7,2,9,37.5674567613,126.8199974298
16628,마곡중학교후문,2,2,4,37.5686373065,126.8208224938
16629,길훈아파트,12,1,13,37.5688328966,126.8227000401
16630,마곡한솔솔파크,5,6,11,37.5696732566,126.8228444257
16631,프라임마트,4,9,13,37.5729863387,126.8181868983
16632,방화동동부센트레빌아파트,2,7,9,37.5735236112,126.8142022387
16633,방신전통시장앞,5,2,7,37.5736123014,126.8129196261
16634,한서고등학교.보람아파트,6,20,26,37.575012494,126.8117492228
16636,동아1.2차아파트,358,195,553,37.5546674977,126.8718806325
16637,약수터,205,312,517,37.5382837732,126.8515195211
16638,동아1.2차아파트,182,352,534,37.5546585833,126.8720632484
16640,마곡우림필유아파트,16,6,22,37.5720190366,126.8206647683
16641,마곡우림필유아파트,19,14,33,37.572048799,126.8202678013
16677,대영마트,212,13,225,37.540598138,126.851143455
16700,롯데R&D센터,22,42,64,37.5703123695,126.828545146
16702,마곡엠밸리7단지,180,279,459,37.5671761267,126.8235218525
16703,신방화역4번출구.마곡중학교,92,302,394,37.5674501387,126.8199236939
16704,신방화역7번출구,221,222,443,37.56661,126.816377
16705,마곡엠밸리4단지,59,148,207,37.5689315825,126.8249811399
16706,마곡엠밸리5단지,120,332,452,37.566192,126.816778
16707,화곡중앙골목시장,1390,1046,2436,37.5347017814,126.837775875
16718,송화벽화시장,611,243,854,37.5479822354,126.8352516144
16721,삼천리아파트,94,102,196,37.5561118066,126.869805293
16722,LG주유소,69,49,118,37.5315297061,126.8577463741
16727,강서구립봉제산어르신복지센터,305,18,323,37.5417776236,126.8503919612
16729,화곡중.고등학교,61,165,226,37.5480159963,126.8332770001
16732,삼거리,10,24,34,37.5371798683,126.850104675
16734,남부시장,250,140,390,37.5325361304,126.8578070724
16745,송정역,116,107,223,37.5613442157,126.8091452122
16778,거성빌라,167,8,175,37.542196174,126.8495909865
16812,덕원여자고등학교.덕원예술고등학교,56,145,201,37.5492511475,126.8321738366
16814,봉제산정상,5,177,182,37.5366775541,126.8516122813
16818,성우빌딩,8,9,17,37.5336266685,126.8575558378
16820,발산초등학교,25,153,178,37.550788238,126.8314177559
16836,로미오이발클럽,3,201,204,37.5360346554,126.8530365707
16849,강서면허시험장.강서농수산물시장,344,68,412,37.5500977258,126.8184684663
16851,염창역2번출구,3,765,768,37.547248,126.87631
16855,태영송화아파트,466,329,795,37.5538754466,126.867513837
16858,세븐일레븐강서메인점,45,134,179,37.5349246412,126.8562745177
16859,화곡초교,82,64,146,37.5434282911,126.8467695833
16861,수명산근린공원,17,205,222,37.552012862,126.8308140121
16862,관음삼성.보람더하임아파트,82,55,137,37.5520520784,126.8703510926
16863,청송평화아파트,4,168,172,37.5352999067,126.853736191
16864,아람마트,44,27,71,37.5344073361,126.85496215
16867,수명산파크1단지,76,399,475,37.5534189491,126.8298250178
16868,새마을금고,32,108,140,37.5503900089,126.8724183295
16869,성심사,5,58,63,37.5336888926,126.854174736
16870,성심사,39,39,78,37.5338305389,126.8540194871
16873,마곡.수명산파크2단지,25,357,382,37.5536179453,126.8278597199
16875,아람마트,3,72,75,37.5342796302,126.8550585442
16876,현대빌라,5,15,20,37.5344375855,126.8539118795
16878,화곡역7번출구,512,214,726,37.5412701723,126.8386545056
16879,마곡.수명산파크3단지,28,189,217,37.5531861489,126.8258981428
16882,청송평화아파트,64,30,94,37.5352210016,126.8538280474
16885,마곡수명산파크3단지.4단지,31,183,214,37.5517452299,126.8252405265
16887,화곡보람3차아파트,63,88,151,37.5363953179,126.8583824999
16888,로미오이발클럽,87,23,110,37.5361571618,126.8531190695
16890,푸르지오APT,181,365,546,37.5418579682,126.8311221371
16892,에이엔케슬,80,105,185,37.5372263113,126.8593609075
16894,화곡유치원,185,195,380,37.544243872,126.8462317879
16896,한광고,59,79,138,37.5378900911,126.8586511192
16897,수정빌딩,106,229,335,37.5456801149,126.8476445823
16898,수명산파크7단지정문,5,260,265,37.5479699462,126.8242285136
16899,서울신정고등학교,128,88,216,37.5374602675,126.8574726323
16900,SK브로드밴드강서방송,140,219,359,37.5475872477,126.8491829775
16903,골목시장,72,107,179,37.5484752506,126.850224658
16905,서울자동차학원,8,45,53,37.5469045098,126.8215963672
16907,강서대학교,161,180,341,37.5494011485,126.85131269
16908,백연공원,32,49,81,37.550627,126.852199
16909,하나마트,14,91,105,37.5524473101,126.8531946162
16910,강서구청후문,14,19,33,37.5504558566,126.8502252218
16911,화곡보람2차아파트,32,257,289,37.553885432,126.8540264306
16912,강서아파트,19,27,46,37.5515729471,126.850726634
16914,본동사무소,219,16,235,37.5428084269,126.8477220074
16915,황제참치,21,37,58,37.5527741489,126.8514757606
16917,청과시장2,14,3,17,37.551853645,126.8212167365
16918,콘티넨탈호텔,48,38,86,37.5540907066,126.8522416609
16920,강서면허시험장,41,11,52,37.5495010493,126.8191068363
16921,등촌역1번출구,342,207,549,37.5521998321,126.8628059244
16922,발산역3번출구,267,235,502,37.5592460652,126.8386304653
16923,수명산파크7단지상가,184,5,189,37.547383,126.821878
